age,sex_enc,priors_count,juv_fel_count,juv_misd_count,juv_other_count,days_b_screening_arrest,c_days_from_compas,jail_duration,decile_score,v_decile_score,charge_degree,convicted_proxy,two_year_recid
57,1,2,0,0,0,-28.0,28.0,9.0,1,1,1,1,0
43,1,0,0,0,0,-1.0,1.0,2.0,1,1,1,0,0
22,1,0,0,0,0,0.0,0.0,0.0,6,6,0,1,0
28,0,9,0,0,0,-12.0,12.0,12.0,9,9,0,0,1
51,1,3,0,0,0,-1.0,1.0,6.0,4,3,1,1,0
41,1,3,0,0,0,-1.0,1.0,1.0,1,1,1,1,0
24,1,1,0,0,0,-1.0,1.0,1.0,7,5,1,1,0
48,1,3,0,0,0,-1.0,1.0,1.0,2,1,1,1,1
26,1,0,0,0,0,-1.0,1.0,1.0,3,3,0,1,1
31,1,6,0,0,0,0.0,0.0,0.0,2,2,1,1,1
27,1,6,1,2,1,-1.0,1.0,1.0,10,10,0,0,0
25,1,0,0,0,0,-1.0,1.0,0.0,4,4,0,1,0
56,1,3,0,0,0,0.0,0.0,0.0,3,2,0,1,0
29,0,1,0,0,0,-1.0,1.0,1.0,4,3,0,1,0
30,0,3,0,0,0,-1.0,1.0,0.0,3,1,1,0,1
21,1,0,0,0,0,-1.0,1.0,2.0,8,9,1,1,0
22,1,1,0,0,0,-2.0,2.0,0.0,4,5,1,1,1
28,0,0,0,0,0,-1.0,1.0,0.0,2,2,0,1,0
35,1,2,0,0,0,0.0,1.0,-1.0,1,1,1,1,0
23,1,0,0,0,0,-1.0,1.0,1.0,2,5,1,1,0
48,1,4,0,0,0,0.0,4200.0,0.0,8,4,1,0,0
22,1,4,0,1,2,-1.0,1.0,2.0,8,5,0,1,1
37,1,2,0,0,0,0.0,0.0,169.0,9,7,1,0,0
33,1,0,0,0,0,-1.0,2.0,0.0,1,1,1,1,0
23,1,5,0,0,1,-1.0,1.0,1.0,7,4,1,1,1
22,1,0,0,0,1,-1.0,1.0,0.0,7,6,0,1,1
24,1,0,0,0,0,0.0,1.0,0.0,4,3,1,1,0
44,1,2,0,0,0,-1.0,1.0,5.0,7,4,0,0,0
26,1,4,0,0,0,624.0,72.0,14.0,4,6,0,1,0
26,0,0,0,0,0,-1.0,1.0,0.0,2,2,0,1,0
29,1,2,0,0,0,-1.0,1.0,1.0,6,5,1,0,0
26,1,0,0,0,1,-1.0,1.0,0.0,2,2,1,1,0
30,1,1,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
23,1,1,0,0,0,-1.0,1.0,3.0,6,5,1,1,1
42,1,1,0,0,0,-2.0,39.0,1.0,2,2,1,1,0
28,0,0,0,0,0,-1.0,1.0,2.0,3,3,1,1,1
20,1,0,0,0,0,-1.0,1.0,11.0,3,6,1,1,0
24,0,7,0,2,0,-1.0,1.0,1.0,7,4,0,1,0
36,0,6,0,1,0,-21.0,21.0,0.0,7,2,1,1,1
37,1,6,0,0,0,-1.0,1.0,0.0,2,1,1,1,1
21,0,1,0,0,0,-1.0,1.0,4.0,9,9,1,1,0
27,1,8,0,0,0,-1.0,1.0,25.0,5,6,1,1,1
26,1,2,0,0,0,-1.0,1.0,0.0,4,3,1,1,1
42,1,0,0,0,0,0.0,1.0,6.0,1,1,0,1,0
23,1,8,0,0,0,-1.0,1.0,2.0,10,6,1,1,1
43,1,1,0,0,0,-131.0,131.0,0.0,1,1,1,0,0
55,0,0,0,0,0,-3.0,3.0,0.0,1,1,0,1,0
38,1,0,0,0,0,53.0,6.0,0.0,3,3,1,1,1
24,1,1,0,0,0,-1.0,1.0,3.0,6,4,1,0,1
23,1,0,0,0,0,0.0,0.0,0.0,4,6,0,1,0
64,0,0,0,0,0,-1.0,1.0,4.0,1,1,1,1,0
48,1,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
32,1,11,0,1,2,805.0,180.0,1.0,5,4,1,1,1
39,0,0,0,0,0,0.0,1.0,57.0,5,2,1,1,1
30,1,0,0,0,0,-1.0,1.0,0.0,2,3,0,1,0
22,0,1,0,0,0,-3.0,4.0,-1.0,4,4,0,1,0
20,1,2,0,0,0,0.0,0.0,58.0,6,7,1,0,1
21,1,0,0,0,0,-1.0,1.0,4.0,4,7,1,1,1
24,1,0,0,0,0,0.0,0.0,0.0,4,5,1,1,0
49,1,2,0,0,0,-40.0,40.0,40.0,1,1,0,1,0
50,1,2,0,0,0,-32.0,32.0,1.0,1,1,1,1,0
30,1,3,0,0,0,-1.0,1.0,206.0,7,7,0,1,0
51,1,12,0,0,0,21.0,154.0,151.0,8,8,1,1,1
21,1,2,0,2,0,111.0,173.0,47.0,9,8,0,1,1
21,1,1,1,0,2,-1.0,1.0,1.0,10,10,1,0,1
31,1,1,0,0,0,-1.0,1.0,0.0,10,6,1,1,0
23,1,2,0,0,0,-1.0,1.0,3.0,7,7,0,1,1
23,1,0,0,0,0,-1.0,1.0,1.0,7,8,0,1,0
32,1,4,0,0,0,-1.0,1.0,1.0,4,2,1,1,1
28,1,11,0,0,0,-1.0,1.0,2.0,6,5,1,1,1
50,1,16,1,0,0,-68.0,68.0,67.0,10,7,1,0,1
24,1,0,0,0,1,-1.0,1.0,1.0,2,4,1,1,0
19,0,1,0,0,0,-1.0,1.0,2.0,4,5,1,0,1
31,1,1,0,0,0,0.0,0.0,0.0,1,1,0,1,0
29,1,3,0,0,0,0.0,1.0,0.0,4,3,1,0,1
41,1,6,0,0,0,-1.0,1.0,39.0,6,2,1,1,1
28,1,4,0,0,0,-1.0,1.0,34.0,3,4,0,1,1
29,1,6,0,0,0,-1.0,1.0,0.0,4,2,1,1,1
49,1,0,0,0,0,-1.0,1.0,1.0,5,2,1,1,0
42,1,0,0,0,0,0.0,1.0,-1.0,1,1,0,1,0
38,1,4,0,0,0,-1.0,1.0,0.0,2,2,0,1,0
22,1,3,0,0,1,-1.0,1.0,16.0,6,7,1,1,1
46,1,0,0,0,0,-1.0,1.0,37.0,2,2,0,1,1
38,1,0,0,0,0,-1.0,1.0,1.0,3,3,1,1,1
36,1,0,0,0,0,-1.0,1.0,0.0,6,1,1,1,0
27,0,10,0,1,0,-58.0,118.0,18.0,7,5,0,1,1
22,1,6,0,0,0,-1.0,1.0,0.0,9,7,1,1,1
29,1,11,0,0,0,-1.0,1.0,0.0,10,5,0,1,0
23,1,6,0,0,0,40.0,245.0,5.0,4,5,1,1,1
39,1,2,0,0,0,-1.0,1.0,1.0,2,1,0,1,0
47,1,0,0,0,0,-1.0,1.0,2.0,2,1,0,1,0
26,1,7,0,0,0,-1.0,1.0,1.0,10,8,1,1,1
21,0,0,0,0,0,-4.0,4.0,4.0,5,6,1,1,1
55,1,12,0,0,0,-40.0,40.0,28.0,8,6,1,0,0
63,1,2,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
27,1,2,0,0,0,-1.0,1.0,0.0,2,2,1,1,1
55,1,27,0,0,0,-1.0,1.0,1.0,5,1,0,1,0
57,1,21,0,0,0,-33.0,33.0,21.0,1,1,0,0,1
54,1,2,0,0,0,-1.0,1.0,1.0,2,1,0,1,1
26,1,0,0,0,0,-1.0,1.0,1.0,5,3,1,1,1
37,1,1,0,0,0,-9.0,9.0,0.0,2,1,0,1,0
25,1,4,0,0,0,-170.0,170.0,4.0,5,8,0,1,0
34,1,0,0,0,0,-1.0,1.0,1.0,1,2,1,1,0
48,0,4,0,0,0,-6.0,6.0,1.0,1,1,1,0,1
25,1,2,1,1,0,-1.0,1.0,49.0,7,6,1,1,1
57,1,0,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
46,1,2,0,0,0,-55.0,55.0,-1.0,5,2,1,1,0
21,1,0,0,0,0,-1.0,1.0,1.0,3,5,1,1,1
32,1,8,0,0,1,-1.0,1.0,1.0,9,4,1,1,0
25,0,5,0,0,0,-1.0,1.0,0.0,9,5,1,1,1
35,1,4,0,0,0,96.0,543.0,108.0,8,7,1,1,1
33,0,2,0,0,0,-1.0,1.0,2.0,3,2,1,1,1
26,1,2,0,0,0,-1.0,1.0,21.0,5,6,1,1,1
49,1,10,0,0,0,302.0,1.0,42.0,5,4,1,1,1
29,1,2,0,0,0,-1.0,1.0,3.0,4,2,0,1,0
28,1,6,0,0,0,0.0,0.0,1.0,4,3,0,0,1
53,1,20,0,0,0,-3.0,3.0,3.0,5,5,1,0,0
57,1,1,0,0,0,-15.0,15.0,1.0,1,1,0,1,0
29,1,3,0,1,0,-119.0,119.0,119.0,10,5,1,0,1
27,1,0,0,0,0,-1.0,1.0,43.0,2,3,1,1,0
48,1,0,0,0,0,-1.0,1.0,1.0,2,1,1,1,0
29,1,0,0,0,0,0.0,0.0,3.0,2,2,0,1,1
25,1,1,0,0,0,0.0,0.0,3.0,4,4,0,1,1
67,1,0,0,0,0,-1.0,1.0,1.0,1,1,1,1,0
29,1,2,0,0,1,0.0,0.0,0.0,5,3,0,1,0
53,0,3,0,0,0,-1.0,1.0,2.0,2,1,1,1,0
23,1,1,0,0,0,-40.0,41.0,40.0,5,5,1,1,0
49,1,0,0,0,0,-4.0,4.0,0.0,1,1,1,1,0
44,0,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
55,0,0,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
26,1,10,1,0,0,-1.0,1.0,2.0,8,8,1,1,1
51,1,2,0,0,0,-64.0,64.0,63.0,1,1,1,1,1
46,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
30,1,1,0,0,0,-1.0,1.0,0.0,3,2,1,1,1
48,0,0,0,0,0,-1.0,1.0,9.0,6,1,1,1,1
77,1,1,0,0,0,-1.0,3608.0,2.0,1,1,0,1,1
21,1,2,0,2,2,-1.0,1.0,1.0,10,7,1,1,1
46,1,11,0,0,0,-122.0,118.0,58.0,6,2,1,0,1
54,1,4,0,0,0,-1.0,1.0,3.0,3,1,1,1,1
54,1,3,0,0,0,-1.0,1.0,0.0,2,1,1,1,0
26,1,15,0,0,0,-1.0,1.0,42.0,9,6,1,0,0
23,1,8,0,1,1,0.0,0.0,255.0,9,6,1,1,1
27,1,1,0,0,0,-86.0,3.0,2.0,2,2,1,0,0
39,1,2,0,0,0,0.0,0.0,18.0,2,2,1,0,0
35,1,13,0,0,0,-1.0,1.0,4.0,7,3,1,1,0
29,1,1,0,0,0,-1.0,1.0,0.0,1,2,0,1,1
30,1,9,1,0,0,-1.0,1.0,1.0,4,4,0,1,1
41,1,6,0,0,0,-1.0,1.0,6.0,3,4,1,1,0
32,1,1,0,0,0,-1.0,1.0,115.0,10,8,0,1,0
48,1,12,0,0,0,-24.0,333.0,-1.0,6,3,0,0,0
39,1,2,0,0,0,-120.0,120.0,64.0,6,3,1,0,0
52,1,0,0,0,0,-1.0,1.0,4.0,6,4,0,1,1
31,1,3,0,1,0,0.0,1.0,-1.0,1,2,1,1,1
22,1,1,0,0,3,-1.0,1.0,1.0,5,5,1,1,1
56,1,4,0,0,0,-50.0,50.0,1.0,3,1,0,1,1
46,0,0,0,0,0,0.0,1.0,-1.0,1,1,0,1,0
52,0,23,0,0,0,-62.0,62.0,62.0,7,4,1,0,1
29,1,7,0,0,0,-1.0,1.0,1.0,4,5,1,1,1
22,0,0,0,0,0,-2.0,2.0,0.0,7,5,1,1,0
32,1,1,0,0,0,-47.0,47.0,0.0,1,2,1,1,0
39,1,8,0,0,0,-1.0,1.0,40.0,4,2,1,1,0
35,1,9,0,0,0,-1.0,1.0,1.0,6,3,1,1,0
26,1,1,0,0,0,0.0,0.0,14.0,1,2,0,1,0
27,1,1,0,0,0,0.0,1.0,-1.0,2,3,1,1,0
27,1,5,0,0,0,-28.0,28.0,28.0,10,5,1,0,1
34,0,10,0,0,0,22.0,77.0,13.0,9,5,1,1,1
47,1,21,0,0,0,-124.0,124.0,112.0,9,4,1,0,1
27,1,2,0,0,0,104.0,334.0,31.0,2,2,0,1,0
27,1,6,0,0,0,1026.0,222.0,14.0,6,6,1,0,0
32,0,0,0,0,0,0.0,1.0,0.0,1,1,0,1,1
28,1,8,0,0,0,407.0,70.0,56.0,8,6,0,1,1
25,1,5,0,0,1,-1.0,1.0,4.0,9,9,1,0,1
22,1,2,0,0,1,-1.0,1.0,24.0,5,6,0,1,1
43,1,4,0,0,0,-55.0,55.0,1.0,2,1,0,1,0
52,1,7,0,0,0,-1.0,1.0,117.0,9,3,1,1,1
21,1,2,0,0,0,0.0,0.0,0.0,10,10,1,1,1
28,1,11,0,1,0,-1.0,1.0,1.0,9,8,1,1,1
21,1,1,0,0,0,34.0,153.0,394.0,9,9,1,1,1
26,1,0,0,0,0,-1.0,1.0,0.0,6,4,1,1,0
23,1,4,0,1,0,-1.0,1.0,7.0,4,4,0,1,1
31,1,1,0,0,0,-1.0,1.0,1.0,1,2,0,1,0
34,1,1,0,0,0,-1.0,1.0,0.0,5,5,0,1,0
32,1,0,0,0,0,-1.0,1.0,0.0,4,3,0,1,0
50,0,0,0,0,0,-3.0,4.0,0.0,3,1,0,1,1
27,1,1,0,0,0,-1.0,1.0,0.0,5,3,0,1,0
26,0,4,0,1,0,-1.0,1.0,2.0,3,3,1,0,0
27,1,4,1,0,0,-1.0,1.0,1.0,5,3,1,1,1
29,1,0,0,0,0,0.0,0.0,0.0,3,3,1,1,1
30,1,11,0,0,0,-214.0,214.0,-1.0,10,6,0,1,1
58,1,0,0,0,0,-1.0,2.0,1.0,1,1,0,1,0
27,1,14,2,0,0,0.0,0.0,1.0,10,10,1,1,1
28,1,5,0,0,0,0.0,0.0,0.0,5,2,1,1,1
24,1,15,0,5,1,-1.0,1.0,2.0,10,9,1,1,1
45,1,1,0,0,0,121.0,128.0,270.0,1,1,1,0,1
50,1,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
30,0,15,0,0,0,-4.0,5.0,-1.0,9,7,1,1,1
25,1,1,0,0,0,37.0,156.0,0.0,3,4,1,0,1
46,1,0,0,0,0,-1.0,1.0,1.0,1,1,1,1,0
43,1,0,0,0,0,-1.0,1.0,1.0,1,1,1,1,1
24,1,0,0,0,0,-1.0,1.0,0.0,2,3,1,0,1
34,1,10,0,0,0,-1.0,1.0,1.0,7,5,1,1,0
56,1,2,0,0,0,-108.0,108.0,1.0,1,1,1,0,0
26,1,2,0,0,0,-1.0,1.0,3.0,2,3,1,1,0
31,1,0,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
23,1,1,0,0,3,-24.0,24.0,22.0,3,4,1,1,1
39,1,0,0,0,0,-1.0,1.0,18.0,1,1,1,1,0
50,1,4,0,0,0,-1.0,1.0,0.0,1,1,1,1,1
22,0,0,0,0,0,-1.0,1.0,1.0,6,5,0,1,0
25,0,0,0,0,0,-1.0,1.0,0.0,2,3,0,1,0
21,0,2,0,1,0,-1.0,1.0,1.0,9,6,1,1,0
20,1,1,0,0,0,-1.0,1.0,0.0,4,6,1,1,0
54,1,12,0,0,0,0.0,0.0,118.0,5,2,0,1,1
27,0,2,0,0,0,-1.0,1.0,4.0,6,4,1,1,1
45,1,5,0,0,0,-4.0,4.0,1.0,5,3,1,1,1
34,1,13,3,1,0,-1.0,1.0,1.0,7,2,1,0,1
55,0,0,0,0,0,-1.0,1.0,1.0,1,1,1,1,0
24,1,0,0,0,0,-1.0,1.0,0.0,2,3,0,1,0
20,1,0,0,0,1,0.0,0.0,0.0,10,9,1,1,1
37,1,5,0,0,0,0.0,1.0,6.0,5,3,0,1,1
34,0,1,0,0,0,-21.0,21.0,1.0,1,2,0,1,0
41,0,2,0,0,0,-26.0,27.0,23.0,6,5,1,1,1
21,1,1,0,0,0,-1.0,1.0,0.0,6,6,1,0,1
22,1,3,0,0,0,-1.0,1.0,8.0,3,4,1,1,1
24,1,0,0,0,0,0.0,0.0,1.0,8,6,1,1,0
42,1,8,0,0,0,-1.0,1.0,1.0,4,4,1,1,0
23,0,0,0,0,0,-1.0,1.0,0.0,4,5,0,1,1
40,0,1,0,0,0,-73.0,73.0,0.0,1,1,1,1,0
19,1,2,3,0,0,-43.0,43.0,43.0,9,9,1,0,1
20,1,0,0,0,0,-1.0,1.0,3.0,4,7,0,1,0
44,0,0,0,0,0,-1.0,1.0,0.0,1,1,1,1,1
20,1,0,0,0,0,-1.0,1.0,1.0,4,7,0,1,0
27,1,5,0,0,0,-1.0,1.0,0.0,5,4,0,1,0
20,1,0,0,0,0,-1.0,1.0,0.0,10,9,0,1,1
20,1,0,0,0,0,-3.0,4.0,0.0,6,8,1,1,0
28,1,1,0,0,0,-1.0,1.0,30.0,4,3,1,1,1
29,1,9,0,0,0,0.0,1.0,4.0,7,4,1,0,1
21,1,0,0,0,0,-1.0,1.0,1.0,9,10,1,1,1
45,1,4,0,0,0,114.0,154.0,-1.0,3,1,0,1,1
24,0,2,0,0,0,-1.0,1.0,57.0,6,4,1,1,1
60,1,15,0,0,0,-38.0,38.0,38.0,4,1,1,1,1
43,1,8,1,0,0,34.0,45.0,38.0,4,5,1,0,1
21,1,0,0,0,0,-3.0,4.0,-1.0,4,6,1,1,1
24,0,0,0,0,0,0.0,1.0,0.0,5,4,1,1,0
23,1,3,0,1,0,-1.0,1.0,6.0,5,7,1,1,1
27,1,0,0,0,0,0.0,0.0,12.0,4,3,1,1,0
24,1,0,0,0,0,-2.0,2.0,0.0,4,4,1,1,0
31,1,6,0,1,0,27.0,291.0,48.0,6,8,0,1,1
22,1,0,0,0,0,-5.0,6.0,5.0,4,6,1,1,1
46,0,4,0,0,0,-56.0,56.0,55.0,6,3,1,0,0
53,1,3,0,0,0,-241.0,2757.0,206.0,9,3,0,0,0
54,1,0,0,0,0,0.0,1.0,0.0,1,1,1,1,0
37,0,5,0,0,0,-36.0,37.0,33.0,2,1,1,1,1
35,0,7,0,0,0,-1.0,1.0,1.0,6,2,1,0,1
53,0,0,0,0,0,-1.0,1.0,1.0,5,1,1,1,0
26,1,9,0,0,0,-1.0,1.0,1.0,4,4,0,1,1
48,1,7,0,0,0,-1.0,1.0,4.0,4,2,0,1,1
63,1,22,0,0,0,272.0,150.0,9.0,9,5,0,1,1
56,0,2,0,0,0,-1.0,1.0,0.0,1,1,0,1,1
25,1,6,0,0,0,0.0,0.0,0.0,7,4,1,1,1
49,0,0,0,0,0,0.0,1.0,-1.0,1,1,1,1,0
34,1,0,0,0,0,-1.0,1.0,29.0,2,1,0,1,1
21,1,0,0,0,0,-1.0,1.0,1.0,6,9,0,1,1
23,1,0,0,0,0,-3.0,3.0,1.0,6,5,1,1,1
57,1,0,0,0,0,-2.0,2.0,-1.0,1,1,1,0,0
29,1,8,0,1,0,-91.0,91.0,8.0,5,3,1,0,1
34,0,0,0,0,0,212.0,1.0,13.0,2,1,1,1,0
25,1,5,0,0,0,-1.0,1.0,35.0,10,5,1,1,1
42,0,1,0,0,0,-1.0,1.0,0.0,5,4,1,1,0
51,1,1,0,0,0,0.0,0.0,0.0,5,1,1,1,0
31,1,5,0,1,0,0.0,0.0,1.0,2,2,0,1,0
53,1,13,0,0,0,-1.0,1.0,1.0,5,3,0,0,0
43,0,6,0,0,0,0.0,1.0,0.0,7,3,1,1,0
34,1,0,0,0,0,-3.0,3.0,1.0,1,2,1,1,0
27,0,2,0,0,0,0.0,1.0,0.0,5,2,1,1,1
51,1,0,0,0,0,-1.0,1.0,5.0,1,1,0,1,0
26,1,1,0,0,0,-1.0,1.0,0.0,4,3,0,1,0
47,1,5,0,0,0,-1.0,1.0,2.0,6,1,1,1,0
22,1,0,0,0,1,-1.0,1.0,0.0,4,5,1,1,0
36,0,0,0,0,0,0.0,0.0,1.0,2,1,1,1,0
36,0,1,0,0,0,0.0,0.0,1.0,3,1,0,1,0
41,1,4,0,0,0,-3.0,3.0,0.0,3,1,1,1,1
21,1,2,0,0,0,-34.0,34.0,34.0,4,6,1,1,0
25,1,6,0,3,1,-1.0,1.0,0.0,6,7,0,1,0
27,1,1,0,0,0,284.0,1088.0,3.0,4,3,1,1,1
31,0,2,0,0,0,-1.0,1.0,1.0,3,1,1,1,1
24,1,7,0,0,1,-97.0,97.0,97.0,8,9,0,1,1
33,1,0,0,0,0,-2.0,2.0,0.0,1,1,0,1,0
44,0,3,0,0,0,0.0,1.0,11.0,2,1,1,1,1
46,1,0,0,0,0,-1.0,1.0,0.0,2,1,1,1,1
28,0,1,0,0,0,-1.0,1.0,0.0,2,2,1,1,0
28,1,5,1,0,0,-1.0,1.0,170.0,5,5,1,0,1
66,1,5,0,0,0,-1.0,1.0,0.0,2,1,1,1,1
20,1,0,0,0,0,0.0,0.0,-1.0,3,6,0,1,0
27,1,2,0,0,0,-1.0,1.0,0.0,3,3,1,1,0
24,0,0,0,0,0,-1.0,1.0,1.0,4,4,1,1,0
25,1,3,0,0,0,-1.0,1.0,5.0,3,4,1,1,1
31,1,8,0,0,0,-31.0,31.0,28.0,9,2,0,1,0
39,0,1,0,0,0,7.0,121.0,62.0,5,5,1,0,0
41,0,7,0,0,0,0.0,0.0,1.0,4,2,1,1,1
26,1,0,0,0,0,-1.0,1.0,1.0,2,3,1,1,0
25,1,2,0,0,0,-27.0,27.0,0.0,5,4,0,1,1
55,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
22,1,2,0,0,0,0.0,1.0,6.0,9,10,1,1,1
29,0,2,0,0,0,0.0,1.0,-1.0,2,2,0,1,1
25,1,7,0,0,0,0.0,1.0,0.0,9,9,1,1,1
50,1,18,0,0,0,171.0,577.0,32.0,6,3,0,1,1
50,1,5,0,0,0,-1.0,1.0,3.0,1,1,1,1,1
20,0,0,0,0,0,-1.0,1.0,0.0,6,6,0,1,1
56,1,5,0,0,0,-1.0,1.0,0.0,7,3,0,0,0
25,1,5,0,0,0,-1.0,1.0,0.0,8,7,1,1,1
48,0,1,0,0,0,-1.0,9485.0,0.0,1,1,1,1,0
21,1,1,0,0,0,-1.0,1.0,1.0,9,10,1,1,0
31,1,2,0,0,0,0.0,1.0,33.0,1,2,0,1,1
35,1,0,0,0,0,-1.0,1.0,0.0,2,2,0,1,0
25,1,6,0,0,0,-1.0,1.0,39.0,7,8,0,1,1
34,1,2,0,0,0,-1.0,1.0,0.0,3,2,1,1,1
32,1,0,0,0,0,-1.0,1.0,24.0,7,4,1,1,0
33,1,1,0,0,0,-90.0,90.0,46.0,2,4,0,1,0
31,0,1,0,0,0,0.0,1.0,33.0,3,1,1,1,1
29,1,6,0,0,0,67.0,93.0,45.0,6,4,1,0,1
25,1,2,0,0,0,-96.0,96.0,62.0,8,6,1,0,0
26,1,13,0,0,0,31.0,122.0,11.0,8,5,0,1,0
44,0,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
31,1,11,0,0,0,0.0,1.0,1.0,7,7,0,1,1
28,1,3,0,0,0,-1.0,1.0,8.0,2,3,0,1,1
47,0,1,0,0,0,-61.0,61.0,2.0,1,1,1,1,0
27,0,10,0,1,0,-1.0,1.0,14.0,9,8,1,0,1
24,1,0,0,0,2,-1.0,1.0,6.0,9,9,1,1,1
49,1,0,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
40,0,0,0,0,0,0.0,0.0,0.0,2,2,1,1,0
22,1,4,0,0,0,-12.0,12.0,0.0,6,5,0,1,0
28,1,5,0,0,0,-1.0,0.0,3.0,2,2,1,0,1
51,0,1,0,0,0,-98.0,98.0,1.0,1,1,1,1,0
24,1,2,0,0,0,-1.0,1.0,0.0,6,5,1,1,1
49,1,1,0,0,0,-26.0,26.0,0.0,1,1,0,1,0
33,1,0,0,0,0,-1.0,1.0,23.0,7,4,0,1,1
34,1,6,0,0,0,74.0,75.0,131.0,3,1,1,1,1
30,1,8,0,0,1,-42.0,42.0,32.0,8,4,0,1,1
44,1,0,0,0,0,-1.0,1.0,21.0,7,2,1,1,1
41,1,12,0,0,3,0.0,0.0,0.0,6,3,1,1,1
46,1,0,0,0,0,-1.0,1.0,1.0,1,1,1,1,0
57,1,2,0,0,0,-1.0,4620.0,0.0,1,1,0,0,0
44,0,1,0,0,0,-31.0,31.0,30.0,3,1,0,1,0
32,1,0,0,0,0,0.0,1.0,0.0,9,6,1,1,0
36,1,1,0,0,0,-1.0,1.0,1.0,9,3,0,1,0
30,1,1,0,0,0,-1.0,1.0,0.0,8,6,0,1,0
28,1,0,0,0,0,-1.0,1.0,5.0,2,3,0,1,0
31,1,3,0,0,0,-1.0,1.0,0.0,4,3,0,1,1
29,1,8,1,0,0,-1.0,1.0,6.0,10,9,1,1,1
21,1,1,0,0,0,-1.0,1.0,15.0,5,6,0,1,0
23,1,5,1,0,0,24.0,1.0,1.0,8,6,1,1,1
27,1,0,0,0,0,-1.0,1.0,0.0,1,2,0,1,0
25,1,4,0,0,0,-30.0,30.0,1.0,9,7,1,1,0
49,0,25,0,0,0,-1.0,1.0,9.0,10,5,1,1,1
35,1,2,0,0,0,-1.0,1.0,0.0,5,3,1,1,0
35,1,0,0,0,0,-1.0,1.0,87.0,2,2,1,1,1
25,0,1,0,0,0,-1.0,1.0,1.0,8,3,0,1,1
32,1,2,1,0,0,15.0,353.0,0.0,7,6,0,0,1
35,1,9,0,0,0,-1.0,1.0,1.0,6,5,1,1,0
32,1,0,0,0,0,-1.0,1.0,0.0,9,7,0,1,0
23,0,0,0,0,0,-1.0,1.0,0.0,4,5,0,1,0
23,1,4,1,1,2,-1.0,1.0,31.0,10,10,1,1,0
26,0,0,0,0,0,-1.0,1.0,1.0,8,4,0,1,0
31,1,9,0,0,0,0.0,0.0,0.0,8,5,1,1,1
22,1,0,0,0,0,-1.0,1.0,1.0,4,7,0,1,1
20,0,0,0,0,0,-1.0,1.0,18.0,8,9,1,1,1
24,1,1,0,0,0,-1.0,1.0,0.0,3,4,1,1,0
37,1,0,0,0,0,-1.0,1.0,0.0,7,2,0,1,0
29,1,0,0,0,0,-1.0,1.0,1.0,5,3,1,1,0
34,1,0,0,0,0,-2.0,2.0,2.0,2,1,1,1,0
29,1,9,0,0,1,-1.0,1.0,1.0,7,4,1,1,1
49,1,3,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
31,1,2,0,0,0,-1.0,1.0,0.0,2,2,1,0,0
59,1,0,0,0,0,-1.0,1.0,0.0,1,1,0,1,0
39,1,2,0,0,0,-1.0,1.0,1.0,1,1,0,1,1
23,1,1,0,0,1,-1.0,1.0,0.0,5,5,1,1,0
27,1,3,0,0,0,-1.0,1.0,0.0,1,2,1,0,1
22,1,1,0,0,0,-1.0,1.0,4.0,9,7,1,1,0
21,1,0,0,0,0,-1.0,1.0,0.0,9,9,1,1,1
36,1,0,0,0,0,-1.0,1.0,0.0,1,1,1,1,0
30,1,10,0,0,1,-8.0,9.0,7.0,6,2,1,0,1
31,1,3,0,0,0,0.0,0.0,0.0,7,9,0,1,0
29,0,0,0,0,0,-3.0,3.0,0.0,3,2,0,1,0
47,1,5,0,0,0,-1.0,1.0,0.0,1,1,0,1,1
25,1,7,0,0,0,258.0,134.0,14.0,10,10,1,1,0
26,1,0,0,0,0,-1.0,1.0,1.0,2,3,1,1,0
24,1,0,0,0,0,-1.0,1.0,0.0,4,5,0,1,0
43,1,1,0,0,0,-3.0,3.0,0.0,1,1,1,1,0
27,1,11,1,2,0,-1.0,1.0,3.0,9,10,1,1,0
28,1,4,0,0,0,-1.0,1.0,190.0,4,3,1,0,0
33,0,0,0,0,0,-1.0,1.0,0.0,2,2,1,1,0
54,1,3,0,0,0,-1.0,1.0,8.0,3,2,1,1,1
57,1,0,0,0,0,-1.0,1.0,1.0,1,1,0,1,0
54,1,11,0,0,0,-127.0,127.0,14.0,9,6,1,1,1
30,1,2,0,0,0,-1.0,1.0,16.0,2,2,1,1,0
27,1,0,0,0,0,-1.0,1.0,1.0,1,2,0,1,0
31,0,4,0,0,0,0.0,0.0,0.0,8,5,1,1,0
29,1,0,0,0,0,-1.0,1.0,0.0,3,3,1,1,0
29,0,0,0,0,0,-2.0,2.0,1.0,2,2,0,1,1
